Date,AAPL,AMD,AMZN,DIS,GOOGL,JPM,MSFT,NFLX,NVDA,TSLA
2011-02-01,10.369595527648926,8.220000267028809,8.605500221252441,34.688087463378906,15.218531608581543,31.053842544555664,21.428735733032227,30.41428565979004,0.5609753727912903,1.593999981880188
2011-02-02,10.34825611114502,8.289999961853027,8.67650032043457,35.218666076660156,15.24244213104248,30.729318618774414,21.390457153320312,30.18000030517578,0.5864220261573792,1.5959999561309814
2011-02-03,10.321807861328125,8.329999923706055,8.685500144958496,35.22735595703125,15.196366310119629,30.736055374145508,21.16843605041504,30.21285629272461,0.5754178762435913,1.5753329992294312
2011-02-04,10.413776397705078,8.399999618530273,8.796500205993652,35.4100227355957,15.21703815460205,30.147846221923828,21.26030921936035,31.43857192993164,0.5884853601455688,1.5640000104904175
2011-02-07,10.575469017028809,8.329999923706055,8.821499824523926,35.610084533691406,15.299477577209473,30.763111114501953,21.589515686035156,31.145713806152344,0.563955545425415,1.5379999876022339
2011-02-08,10.675251960754395,8.239999771118164,9.152999877929688,35.81883239746094,15.40134048461914,30.925373077392578,21.6507625579834,31.09000015258789,0.5472202301025391,1.6326669454574585
2011-02-09,10.764205932617188,8.229999542236328,9.265000343322754,37.71502685546875,15.354519844055176,30.499435424804688,21.413419723510742,31.755714416503906,0.5339236259460449,1.547333002090454
2011-02-10,10.65540885925293,8.220000267028809,9.310500144958496,37.67154312133789,15.353023529052734,30.783403396606445,21.053598403930664,31.885713577270508,0.5231489539146423,1.5479999780654907
2011-02-11,10.724834442138672,8.279999732971191,9.462499618530273,37.75851821899414,15.553766250610352,31.486549377441406,20.862211227416992,33.0099983215332,0.53805011510849,1.5499999523162842
2011-02-14,10.79486083984375,8.630000114440918,9.520999908447266,37.61065673828125,15.644672393798828,31.466272354125977,20.846895217895508,35.36428451538086,0.529797375202179,1.5386669635772705
2011-02-15,10.816506385803223,8.600000381469727,9.451499938964844,37.48018264770508,15.545049667358398,31.65557098388672,20.762178421020508,34.3985710144043,0.5169593095779419,1.5226670503616333
2011-02-16,10.913578033447266,8.989999771118164,9.331000328063965,38.010772705078125,15.546792984008789,32.41283416748047,20.808393478393555,33.959999084472656,0.5359870791435242,1.6486669778823853
2011-02-17,10.768413543701172,9.4399995803833,9.387999534606934,38.010772705078125,15.572694778442383,32.331695556640625,20.95470428466797,33.66143035888672,0.588714599609375,1.5733330249786377
2011-02-18,10.535796165466309,9.180000305175781,9.324999809265137,37.88898849487305,15.692741394042969,32.453407287597656,20.839191436767578,33.644287109375,0.5875682234764099,1.5453330278396606
2011-02-22,10.17664623260498,8.850000381469727,9.020999908447266,37.09745788574219,15.197860717773438,31.107934951782227,20.477237701416016,31.657142639160156,0.5320897698402405,1.4579999446868896
2011-02-23,10.297165870666504,8.550000190734863,8.833999633789062,36.64515686035156,15.225504875183105,31.07412338256836,20.477237701416016,30.171428680419922,0.5068721771240234,1.4553329944610596
2011-02-24,10.304977416992188,9.100000381469727,8.887499809265137,36.897403717041016,15.163241386413574,31.04032325744629,20.615854263305664,30.739999771118164,0.519251823425293,1.5019999742507935
2011-02-25,10.463668823242188,9.289999961853027,8.862000465393066,37.35840606689453,15.193626403808594,31.560935974121094,20.446434020996094,30.34857177734375,0.5300266146659851,1.5740000009536743
2011-02-28,10.61544132232666,9.210000038146973,8.66450023651123,38.045555114746094,15.27730941772461,31.567699432373047,20.46953582763672,29.5242862701416,0.5194808840751648,1.5926669836044312
2011-03-01,10.498225212097168,9.029999732971191,8.472000122070312,37.39320373535156,14.962498664855957,30.830720901489258,20.146095275878906,29.23285675048828,0.4963266849517822,1.5959999561309814
2011-03-02,10.582679748535156,9.170000076293945,8.60099983215332,37.654136657714844,14.96324634552002,30.567045211791992,20.08448028564453,29.17571449279785,0.47569432854652405,1.6013330221176147
2011-03-03,10.806282997131348,9.279999732971191,8.63949966430664,38.33259201049805,15.181671142578125,31.1552677154541,20.176898956298828,29.0528564453125,0.47844529151916504,1.6239999532699585
2011-03-04,10.819507598876953,9.229999542236328,8.583499908447266,37.880287170410156,14.959012031555176,30.776636123657227,19.984371185302734,30.10285758972168,0.4759233593940735,1.6633330583572388
2011-03-07,10.680054664611816,8.84000015258789,8.454000473022461,37.41929626464844,14.735854148864746,30.553531646728516,19.807239532470703,29.628570556640625,0.46927520632743835,1.6626670360565186
2011-03-08,10.692078590393066,8.989999771118164,8.344499588012695,37.57585906982422,14.752043724060059,31.37162208557129,19.953561782836914,27.921428680419922,0.44818416237831116,1.6440000534057617
2011-03-09,10.593199729919434,8.670000076293945,8.452500343322754,37.506263732910156,14.738595008850098,31.479793548583984,19.938156127929688,27.56999969482422,0.4387849271297455,1.6480000019073486
2011-03-10,10.41888427734375,8.420000076293945,8.307000160217285,36.940887451171875,14.452923774719238,30.783403396606445,19.568506240844727,28.57428550720215,0.4108164310455322,1.6006669998168945
2011-03-11,10.57876968383789,8.649999618530273,8.403499603271484,37.34101104736328,14.36351203918457,30.925373077392578,19.77644157409668,29.219999313354492,0.413796603679657,1.6046669483184814
2011-03-14,10.625958442687988,8.430000305175781,8.33650016784668,36.7408447265625,14.196144104003906,30.627885818481445,19.78413963317871,28.742856979370117,0.4172353446483612,1.5499999523162842
2011-03-15,10.381616592407227,8.279999732971191,8.253999710083008,36.20155334472656,14.185433387756348,30.161376953125,19.55310821533203,31.015714645385742,0.4048559069633484,1.5299999713897705
2011-03-16,9.918182373046875,8.119999885559082,8.234999656677246,35.3143424987793,13.875105857849121,29.6204833984375,19.091041564941406,30.54857063293457,0.4018755555152893,1.5213329792022705
2011-03-17,10.057334899902344,8.3100004196167,8.048500061035156,35.45352554321289,13.98120403289795,30.12757110595703,19.083341598510742,30.55714225769043,0.409440815448761,1.5206669569015503
2011-03-18,9.938017845153809,8.550000190734863,8.090999603271484,35.862327575683594,13.973731994628906,30.925373077392578,19.0987491607666,29.91428565979004,0.40393882989883423,1.5306669473648071
2011-03-21,10.197382926940918,8.550000190734863,8.22599983215332,36.37552261352539,14.358281135559082,30.851001739501953,19.506895065307617,30.40571403503418,0.4071483314037323,1.5153330564498901
2011-03-22,10.25448989868164,8.359999656677246,8.130000114440918,36.044986724853516,14.378702163696289,30.742828369140625,19.483797073364258,31.62714385986328,0.4000416398048401,1.4793330430984497
2011-03-23,10.194077491760254,8.59000015258789,8.265999794006348,36.7408447265625,14.499249458312988,30.830720901489258,19.668622970581055,32.72285842895508,0.4082946479320526,1.480666995048523
2011-03-24,10.367791175842285,8.829999923706055,8.555000305175781,37.280128479003906,14.617053985595703,30.91861343383789,19.87655258178711,32.73285675048828,0.44084814190864563,1.4886670112609863
2011-03-25,10.56524658203125,8.880000114440918,8.548999786376953,37.37580490112305,14.43897533416748,31.00652503967285,19.730234146118164,32.85857009887695,0.42709311842918396,1.5166670083999634
2011-03-28,10.532188415527344,8.6899995803833,8.467499732971191,36.9843864440918,14.329887390136719,31.07412338256836,19.568506240844727,33.90285873413086,0.4429114758968353,1.5499999523162842
2011-03-29,10.547816276550293,8.680000305175781,8.730999946594238,37.349708557128906,14.48853874206543,31.11469078063965,19.630117416381836,33.91143035888672,0.4394727051258087,1.5946669578552246
2011-03-30,10.477787971496582,8.789999961853027,8.970999717712402,37.706321716308594,14.491278648376465,31.405412673950195,19.7225341796875,33.99285888671875,0.4229666590690613,1.5806670188903809
2011-03-31,10.4741849899292,8.600000381469727,9.006500244140625,37.48018264770508,14.613816261291504,31.168777465820312,19.55310821533203,33.968570709228516,0.4231959581375122,1.850000023841858
2011-04-01,10.355469703674316,8.359999656677246,9.006500244140625,37.27142333984375,14.739341735839844,31.337804794311523,19.622417449951172,34.584285736083984,0.4172353446483612,1.7773330211639404
2011-04-04,10.254185676574707,8.100000381469727,9.147000312805176,37.08005905151367,14.636730194091797,31.50095558166504,19.67632293701172,34.959999084472656,0.40233418345451355,1.722000002861023
2011-04-05,10.18506145477295,8.109999656677246,9.26449966430664,36.9061164855957,14.173727989196777,31.664106369018555,19.853450775146484,34.88999938964844,0.40302184224128723,1.7799999713897705
2011-04-06,10.159514427185059,8.430000305175781,9.137999534606934,36.766929626464844,14.300498008728027,32.384666442871094,20.138391494750977,34.281429290771484,0.40027090907096863,1.7660000324249268
2011-04-07,10.160717964172363,8.40999984741211,9.245499610900879,36.56687927246094,14.445451736450195,32.22153854370117,20.176898956298828,33.422855377197266,0.41494283080101013,1.815999984741211
2011-04-08,10.069954872131348,8.470000267028809,9.23550033569336,36.323326110839844,14.39962387084961,31.840848922729492,20.076778411865234,33.551429748535156,0.40233418345451355,1.7660000324249268
2011-04-11,9.941925048828125,8.420000076293945,9.20199966430664,36.4364013671875,14.379949569702148,31.854446411132812,20.00746726989746,32.59428787231445,0.39706140756607056,1.6846669912338257
2011-04-12,9.990013122558594,8.260000228881836,9.02400016784668,36.21025085449219,14.211584091186523,31.70490074157715,19.74563980102539,33.417144775390625,0.39820757508277893,1.6433329582214355
2011-04-13,10.102113723754883,8.199999809265137,9.114500045776367,36.271148681640625,14.352802276611328,31.439773559570312,19.737932205200195,34.10714340209961,0.4071483314037323,1.6619999408721924
2011-04-14,9.990615844726562,8.1899995803833,9.090999603271484,35.67967224121094,14.408341407775879,30.569669723510742,19.576213836669922,33.81856918334961,0.42434200644493103,1.6759999990463257
2011-04-15,9.84154224395752,8.270000457763672,9.000499725341797,36.11457443237305,13.217589378356934,30.515281677246094,19.537704467773438,33.64142990112305,0.4289272129535675,1.7053329944610596
2011-04-18,9.973482131958008,8.199999809265137,8.916999816894531,35.83623504638672,13.121451377868652,29.883073806762695,19.314374923706055,33.332855224609375,0.414713591337204,1.668666958808899
2011-04-19,10.154109001159668,8.270000457763672,8.940999984741211,35.96670150756836,12.989200592041016,30.352127075195312,19.3682804107666,34.50714111328125,0.4131089150905609,1.6773329973220825
2011-04-20,10.29085636138916,8.630000114440918,9.193499565124512,36.56687927246094,13.093805313110352,30.29094886779785,19.838043212890625,34.91857147216797,0.42571765184402466,1.7166670560836792
2011-04-21,10.540006637573242,8.710000038146973,9.294500350952148,36.766929626464844,13.07811450958252,30.372512817382812,19.65321922302246,36.031429290771484,0.4245713949203491,1.7826670408248901
2011-04-25,10.609426498413086,8.699999809265137,9.270999908447266,36.4712028503418,13.07686996459961,30.32494354248047,19.7225341796875,35.952857971191406,0.43121960759162903,1.7593330144882202
2011-04-26,10.531587600708008,8.880000114440918,9.114999771118164,36.819129943847656,13.27038860321045,30.67163848876953,20.1691951751709,32.7014274597168,0.44245296716690063,1.7953330278396606
2011-04-27,10.523473739624023,8.949999809265137,9.831500053405762,37.03657913208008,13.39342212677002,30.929950714111328,20.315515518188477,33.70857238769531,0.44245296716690063,1.8053330183029175
2011-04-28,10.421286582946777,9.069999694824219,9.753499984741211,37.41929626464844,13.39865493774414,31.167877197265625,20.56964874267578,33.48143005371094,0.44726717472076416,1.843999981880188
2011-04-29,10.522871017456055,9.100000381469727,9.790499687194824,37.4888801574707,13.5513277053833,31.018312454223633,19.961267471313477,33.23857116699219,0.4585004448890686,1.840000033378601
2011-05-02,10.407164573669434,9.029999732971191,10.059499740600586,37.63674545288086,13.413348197937012,30.712413787841797,19.761037826538086,33.88428497314453,0.45231080055236816,1.8300000429153442
2011-05-03,10.464868545532227,8.800000190734863,9.922499656677246,37.46278762817383,13.297039031982422,31.21544647216797,19.87655258178711,33.03428649902344,0.4307611286640167,1.7913329601287842
2011-05-04,10.50604248046875,8.789999961853027,9.998499870300293,37.07136535644531,13.344359397888184,30.929950714111328,20.06907844543457,32.74142837524414,0.42755162715911865,1.7793329954147339
2011-05-05,10.421286582946777,8.869999885559082,9.855500221252441,37.13225173950195,13.306502342224121,30.705610275268555,19.86115074157715,32.90142822265625,0.42778095602989197,1.762666940689087
2011-05-06,10.418583869934082,8.920000076293945,9.880000114440918,37.45408630371094,13.332155227661133,30.61725425720215,19.922760009765625,32.781429290771484,0.4429114758968353,1.8079999685287476
2011-05-09,10.44683837890625,8.9399995803833,10.039999961853027,37.4888801574707,13.391430854797363,30.5628604888916,19.891958236694336,33.772857666015625,0.45276910066604614,1.8606669902801514
2011-05-10,10.502435684204102,8.9399995803833,10.196999549865723,38.19342803955078,13.515462875366211,30.69881248474121,19.76873779296875,33.9471435546875,0.45345696806907654,1.8886669874191284
2011-05-11,10.435715675354004,8.880000114440918,10.218999862670898,36.11457443237305,13.335892677307129,30.066627502441406,19.530006408691406,34.38142776489258,0.4555202126502991,1.8046669960021973
2011-05-12,10.415879249572754,8.930000305175781,10.303500175476074,36.166770935058594,13.32593059539795,29.971454620361328,19.499195098876953,35.11000061035156,0.4699629247188568,1.8446669578552246
2011-05-13,10.23344612121582,8.899999618530273,10.128000259399414,36.11457443237305,13.188945770263672,29.332460403442383,19.275863647460938,35.21714401245117,0.41861090064048767,1.8366669416427612
2011-05-16,10.017059326171875,8.670000076293945,9.625499725341797,35.60139083862305,12.911741256713867,29.148923873901367,18.921611785888672,33.869998931884766,0.4057729244232178,1.773332953453064
2011-05-17,10.10241413116455,8.539999961853027,9.740500450134277,35.67096710205078,13.211610794067383,29.7811222076416,19.00688934326172,33.84857177734375,0.4041680693626404,1.730666995048523
2011-05-18,10.214516639709473,8.670000076293945,9.854499816894531,36.0275993347168,13.19542121887207,29.964662551879883,19.13865852355957,34.6485710144043,0.41356754302978516,1.7566670179367065
2011-05-19,10.234354019165039,8.640000343322754,9.9399995803833,35.992801666259766,13.231287002563477,29.91026496887207,19.161914825439453,34.67571258544922,0.40760695934295654,1.8799999952316284
2011-05-20,10.074764251708984,8.619999885559082,9.932499885559082,36.0971794128418,13.051464080810547,29.318864822387695,18.98363494873047,35.128570556640625,0.414713591337204,1.8646670579910278
2011-05-23,10.050118446350098,8.489999771118164,9.810999870300293,35.80144500732422,12.910995483398438,28.924596786499023,18.735572814941406,35.4042854309082,0.41425520181655884,1.7879999876022339
2011-05-24,9.983699798583984,8.390000343322754,9.66349983215332,35.74055480957031,12.907757759094238,28.7818546295166,18.72007179260254,35.371429443359375,0.4158599376678467,1.7813329696655273
2011-05-25,10.121646881103516,8.430000305175781,9.61299991607666,35.77534484863281,12.942875862121582,28.7342586517334,18.751087188720703,37.067142486572266,0.42090335488319397,1.9320000410079956
2011-05-26,10.068150520324707,8.479999542236328,9.75,35.6535758972168,12.904520034790039,28.856605529785156,19.123157501220703,37.67856979370117,0.43144890666007996,1.9653329849243164
2011-05-27,10.140582084655762,8.489999771118164,9.706500053405762,36.11457443237305,12.973509788513184,29.08775520324707,19.192922592163086,37.78714370727539,0.44703802466392517,1.9700000286102295
2011-05-31,10.453746795654297,8.680000305175781,9.834500312805176,36.21025085449219,13.175745964050293,29.393657684326172,19.386714935302734,38.68571472167969,0.459417462348938,2.0093328952789307
2011-06-01,10.38402271270752,8.369999885559082,9.619999885559082,35.1403923034668,13.090567588806152,28.38756561279297,18.937118530273438,38.18000030517578,0.4387849271297455,1.901332974433899
2011-06-02,10.401755332946777,8.239999771118164,9.682499885559082,34.84465408325195,13.151836395263672,28.285606384277344,18.774341583251953,38.81428527832031,0.43672165274620056,1.9173330068588257
2011-06-03,10.321807861328125,7.96999979019165,9.416000366210938,34.25318145751953,13.027804374694824,28.25840950012207,18.534034729003906,39.099998474121094,0.4231959581375122,2.0086669921875
2011-06-06,10.159514427185059,7.800000190734863,9.284500122070312,34.270572662353516,12.977496147155762,27.551443099975586,18.611549377441406,37.512855529785156,0.41425520181655884,1.9133330583572388
2011-06-07,9.979194641113281,7.710000038146973,9.3774995803833,34.22708511352539,12.926936149597168,27.680601119995117,18.65030860900879,37.66999816894531,0.41402581334114075,1.891332983970642
2011-06-08,9.98520278930664,7.619999885559082,9.40250015258789,34.122703552246094,12.93042278289795,27.45626449584961,18.557292938232422,37.46571350097656,0.40279266238212585,1.8079999685287476
2011-06-09,9.962663650512695,7.639999866485596,9.484000205993652,34.24448013305664,12.869651794433594,27.857345581054688,18.57278823852539,37.5099983215332,0.39820757508277893,1.841333031654358
2011-06-10,9.794663429260254,7.590000152587891,9.326499938964844,33.48774719238281,12.689831733703613,27.904909133911133,18.378997802734375,36.94571304321289,0.3924764096736908,1.8573329448699951
2011-06-13,9.815694808959961,7.539999961853027,9.314499855041504,33.374671936035156,12.570781707763672,28.32638168334961,18.634811401367188,36.74571228027344,0.38972535729408264,1.8953330516815186
2011-06-14,9.991216659545898,7.670000076293945,9.498000144958496,33.5660285949707,12.66143798828125,28.285606384277344,18.774341583251953,37.30428695678711,0.3929348289966583,1.9066669940948486
2011-06-15,9.820204734802246,7.5,9.298999786376953,33.39206314086914,12.526447296142578,27.65340232849121,18.402254104614258,36.73143005371094,0.38445261120796204,1.8213330507278442
2011-06-16,9.772418975830078,7.190000057220459,9.182499885559082,33.0615348815918,12.462191581726074,27.435880661010742,18.603801727294922,35.61428451538086,0.37115606665611267,1.7666670083999634
2011-06-17,9.625151634216309,7.0,9.318499565124512,33.08763122558594,12.07988452911377,27.734981536865234,18.80533790588379,35.0957145690918,0.36244460940361023,1.7666670083999634
2011-06-20,9.476686477661133,6.889999866485596,9.38599967956543,33.25289535522461,12.068925857543945,27.517452239990234,18.968124389648438,35.09000015258789,0.3580886125564575,1.7339999675750732
2011-06-21,9.776628494262695,7.21999979019165,9.71150016784668,33.731292724609375,12.278633117675781,27.809757232666016,19.192922592163086,36.235713958740234,0.36588335037231445,1.835332989692688
2011-06-22,9.695783615112305,7.059999942779541,9.581500053405762,33.32248306274414,12.129446029663086,27.660202026367188,19.10765266418457,35.522857666015625,0.3608398139476776,1.8140000104904175
2011-06-23,9.954849243164062,7.059999942779541,9.708000183105469,32.89626693725586,11.960336685180664,27.238744735717773,19.09214973449707,36.531429290771484,0.37161457538604736,1.8473329544067383
2011-06-24,9.808185577392578,6.900000095367432,9.6274995803833,32.68752670288086,11.827338218688965,26.844467163085938,18.836341857910156,36.70857238769531,0.3608398139476776,1.8380000591278076
2011-06-27,9.979194641113281,6.920000076293945,10.0625,33.11372756958008,12.024592399597168,27.109586715698242,19.53398323059082,37.15999984741211,0.35327455401420593,1.8306670188903809
2011-06-28,10.075966835021973,6.949999809265137,10.117500305175781,32.983245849609375,12.29482364654541,26.878459930419922,19.99907875061035,37.869998931884766,0.35533779859542847,1.8739999532699585
2011-06-29,10.03930377960205,6.889999866485596,10.208999633789062,33.35726547241211,12.39245319366455,27.49705696105957,19.85955810546875,37.84857177734375,0.3608398139476776,1.8860000371932983
2011-06-30,10.088290214538574,6.989999771118164,10.224499702453613,33.95744323730469,12.6118745803833,27.83014678955078,20.15411949157715,37.52714157104492,0.36542490124702454,1.9420000314712524
2011-07-01,10.316398620605469,7.110000133514404,10.474499702453613,34.548919677734375,12.9767484664917,28.438875198364258,20.169618606567383,38.28428649902344,0.37023913860321045,1.9346669912338257
2011-07-05,10.50183391571045,7.139999866485596,10.659500122070312,34.76637268066406,13.260923385620117,28.062698364257812,20.177371978759766,41.37571334838867,0.36404943466186523,1.942667007446289
2011-07-06,10.571860313415527,7.0,10.709500312805176,34.4184455871582,13.333648681640625,27.741226196289062,20.40991973876953,41.56571578979492,0.359235018491745,1.9306670427322388
2011-07-07,10.73535442352295,7.150000095367432,10.836999893188477,34.566314697265625,13.613593101501465,28.261051177978516,20.750988006591797,41.77428436279297,0.3606104552745819,1.9819999933242798
2011-07-08,10.810791015625,6.949999809265137,10.913999557495117,34.714176177978516,13.249716758728027,27.864351272583008,20.86726188659668,42.16285705566406,0.3537330627441406,1.920667052268982
2011-07-11,10.639183044433594,6.760000228881836,10.6274995803833,34.11400604248047,13.132410049438477,26.96835708618164,20.64246940612793,41.53428649902344,0.34135356545448303,1.8899999856948853
2011-07-12,10.631669998168945,6.429999828338623,10.56149959564209,34.05312728881836,13.300027847290039,26.94100570678711,20.572696685791016,41.61000061035156,0.3367685377597809,1.878000020980835
2011-07-13,10.760004043579102,6.480000019073486,10.675000190734863,34.40974426269531,13.405876159667969,27.09832000732422,20.64246940612793,42.67571258544922,0.33608078956604004,1.9093329906463623
2011-07-14,10.752487182617188,6.440000057220459,10.519000053405762,34.42713928222656,13.173754692077637,27.597597122192383,20.518442153930664,40.94571304321289,0.32278430461883545,1.8406670093536377
2011-07-15,10.96737289428711,6.429999828338623,10.643500328063965,34.15750503540039,14.884294509887695,27.34453582763672,20.758739471435547,40.9900016784668,0.3232426941394806,1.8386670351028442
2011-07-18,11.234253883361816,6.179999828338623,10.576499938964844,33.705204010009766,14.817544937133789,27.241952896118164,20.611459732055664,39.85714340209961,0.3163653612136841,1.8153330087661743
2011-07-19,11.325921058654785,6.480000019073486,10.902999877929688,34.39235305786133,15.007080078125,27.624958038330078,21.347869873046875,41.04142761230469,0.32599368691444397,1.8593330383300781
2011-07-20,11.627965927124023,6.599999904632568,10.77750015258789,34.23579025268555,14.8277587890625,28.014820098876953,20.975784301757812,40.20000076293945,0.32186734676361084,1.9126670360565186
2011-07-21,11.639687538146973,6.5,10.660499572753906,35.436119079589844,15.117663383483887,28.92449188232422,21.006792068481445,39.40142822265625,0.3369978368282318,1.9133330583572388
2011-07-22,11.820311546325684,7.75,10.826000213623047,35.35783767700195,15.397605895996094,28.8560848236084,21.340110778808594,39.51142883300781,0.34387528896331787,1.952666997909546
2011-07-25,11.976591110229492,7.630000114440918,10.674500465393066,35.279563903808594,15.416284561157227,28.514101028442383,21.634666442871094,40.218570709228516,0.3383733034133911,1.8993330001831055
2011-07-26,12.124156951904297,7.659999847412109,10.708999633789062,35.23606872558594,15.504453659057617,28.34311294555664,21.766443252563477,38.130001068115234,0.330120325088501,1.8666670322418213
2011-07-27,11.798970222473145,7.510000228881836,11.12600040435791,34.37495803833008,15.123391151428223,27.816463470458984,21.185075759887695,38.48857116699219,0.3177407383918762,1.8426669836044312
2011-07-28,11.775830268859863,7.420000076293945,11.194999694824219,34.270572662353516,15.216041564941406,27.82331085205078,21.48738670349121,38.08856964111328,0.317052960395813,1.878000020980835
2011-07-29,11.735559463500977,7.340000152587891,11.12600040435791,33.592124938964844,15.035472869873047,27.66599464416504,21.239343643188477,37.99856948852539,0.317052960395813,1.878000020980835
2011-08-01,11.924001693725586,7.21999979019165,11.065999984741211,33.43555450439453,15.1121826171875,27.659156799316406,21.13857078552246,37.62571334838867,0.3340175449848175,1.9179999828338623
2011-08-02,11.688371658325195,7.110000133514404,10.585000038146973,32.15692901611328,14.754286766052246,27.248796463012695,20.774246215820312,36.74285888671875,0.3305787742137909,1.8226670026779175
2011-08-03,11.798369407653809,7.159999847412109,10.498000144958496,32.557044982910156,14.972711563110352,27.289823532104492,20.86726188659668,37.14285659790039,0.33951953053474426,1.8133330345153809
2011-08-04,11.341547966003418,6.5,10.074000358581543,30.74784278869629,14.383683204650879,25.935596466064453,20.107606887817383,35.11000061035156,0.3071952760219574,1.649999976158142
2011-08-05,11.228842735290527,6.559999942779541,10.135000228881836,30.5999755859375,14.421542167663574,25.71673011779785,19.906063079833984,34.44428634643555,0.29687899351119995,1.6160000562667847
2011-08-08,10.61544132232666,5.940000057220459,9.6850004196167,28.729877471923828,13.599146842956543,23.295528411865234,18.975873947143555,32.37714385986328,0.27349552512168884,1.5759999752044678
2011-08-09,11.240568161010742,6.179999828338623,10.254500389099121,30.18246078491211,14.28132152557373,24.895978927612305,19.82855796813965,33.97142791748047,0.29642048478126526,1.670667052268982
2011-08-10,10.93040657043457,5.849999904632568,9.706500053405762,27.43385887145996,13.673616409301758,23.507553100585938,18.758832931518555,33.202857971191406,0.2828947603702545,1.5880000591278076
2011-08-11,11.23125171661377,6.170000076293945,9.918000221252441,27.938343048095703,14.000381469726562,25.094324111938477,19.5262393951416,34.73285675048828,0.30742448568344116,1.6866669654846191
2011-08-12,11.330129623413086,6.210000038146973,10.114999771118164,28.782062530517578,14.041228294372559,24.560840606689453,19.456478118896484,34.85714340209961,0.2952742874622345,1.753999948501587
2011-08-15,11.523077964782715,6.429999828338623,10.147500038146973,29.2691593170166,13.878344535827637,25.224285125732422,19.7742919921875,35.182857513427734,0.30650755763053894,1.7486670017242432
2011-08-16,11.435016632080078,6.340000152587891,9.883999824523926,29.0690975189209,13.424306869506836,24.642921447753906,19.774293899536133,34.1485710144043,0.2977961003780365,1.7400000095367432
